SOURCE_ID,n_rows,n_violations,n_hpv,n_frv,n_with_ea,n_with_eval,n_in_pipeline,has_penalty,total_penalty,earliest_viol,latest_viol
TX0000004838902553,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902554,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902555,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004838902556,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902558,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902559,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902561,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902562,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902566,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004838902599,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902600,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902601,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902604,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902607,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902609,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902610,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902611,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902613,4,4,0,0,4,4,4,TRUE,5625,Inf,-Inf
TX0000004838902614,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902615,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902616,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004838902625,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX000000483892599,4,4,0,0,4,4,4,FALSE,0,Inf,-Inf
TX0000004839100026,4,3,2,1,3,2,4,TRUE,3750,2010-01-28,2017-03-23
TX0000004839100053,3,3,0,2,2,2,3,TRUE,41519,2016-08-25,2017-08-18
TX0000004839500013,1,1,0,0,1,1,1,TRUE,2000,Inf,-Inf
TX0000004840100037,25,25,1,0,1,25,25,FALSE,0,2018-07-12,2018-07-12
TX0000004840100632,2,1,2,0,2,0,2,FALSE,0,2009-08-26,2009-08-26
TX0000004840300001,1,1,0,1,1,1,1,TRUE,6975,2021-07-19,2021-07-19
TX0000004840900010,2,2,0,1,2,2,2,TRUE,5320,2021-10-18,2021-10-18
TX0000004840900030,4,4,1,1,2,4,4,TRUE,21800,2021-08-25,2021-12-09
TX0000004840900044,6,6,0,2,5,6,6,TRUE,411955,2021-08-04,2023-05-04
TX0000004840900071,25,25,0,4,4,25,25,TRUE,172455,2021-07-23,2025-05-22
TX0000004840900230,3,2,2,1,3,0,3,TRUE,16577,2009-06-18,2016-06-22
TX0000004840900239,2,2,0,2,2,2,2,TRUE,47868,2018-05-07,2019-05-24
TX0000004840900240,48,48,1,0,47,47,48,FALSE,0,2018-05-09,2018-05-09
TX0000004840900244,2,2,0,1,1,2,2,TRUE,4875,2024-11-18,2024-11-18
TX0000004840900250,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004841500002,4,4,0,0,4,4,4,FALSE,0,Inf,-Inf
TX0000004841500012,6,6,0,2,2,6,6,TRUE,47500,2023-04-24,2024-05-29
TX0000004841500014,2,2,0,1,1,2,2,TRUE,2813,2017-08-03,2017-08-03
TX0000004841901678,1,1,0,1,1,0,1,TRUE,2813,2016-06-03,2016-06-03
TX0000004842300004,3,3,2,0,1,1,3,FALSE,0,1998-12-31,2006-11-29
TX0000004842300040,2,2,1,0,2,2,2,TRUE,23250,2017-09-12,2017-09-12
TX0000004843100024,2,2,0,1,1,2,2,TRUE,8250,2016-11-17,2016-11-17
TX0000004843900002,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004843900005,3,3,0,0,3,3,3,TRUE,9500,Inf,-Inf
TX0000004843900021,2,2,1,1,2,1,2,TRUE,5193,2016-08-23,2021-09-08
TX0000004843900030,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004843900063,1,1,0,1,1,1,1,TRUE,9750,2023-08-22,2023-08-22
TX0000004843900068,1,1,0,1,1,1,1,TRUE,20626,2017-08-29,2017-08-29
TX0000004843900095,2,2,0,1,2,2,2,TRUE,106425,2021-03-22,2021-03-22
TX0000004843900107,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004843900138,1,1,0,1,1,1,1,TRUE,9638,2018-03-28,2018-03-28
TX0000004843900151,3,3,0,2,3,3,3,TRUE,19875,2018-04-11,2019-05-17
TX0000004843900321,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004843901697,3,3,0,2,2,2,3,TRUE,52688,2016-07-08,2017-07-25
TX0000004843901705,1,1,1,0,0,0,0,FALSE,0,2007-11-30,2007-11-30
TX0000004843901752,1,1,0,0,1,1,1,TRUE,1200,Inf,-Inf
TX0000004844100039,2,2,0,1,2,2,2,TRUE,3350,2024-04-18,2024-04-18
TX0000004844100273,1,1,0,1,1,1,1,TRUE,14500,2022-05-24,2022-05-24
TX0000004844900005,2,2,1,0,2,1,2,FALSE,0,2008-02-05,2008-02-05
TX0000004844900009,45,45,0,0,45,45,45,TRUE,37000,Inf,-Inf
TX0000004845100003,1,1,1,0,1,0,1,FALSE,0,2004-04-02,2004-04-02
TX0000004845100030,5,4,3,1,4,2,5,TRUE,19606,2004-10-20,2017-07-06
TX0000004845300001,1,1,0,1,1,1,1,TRUE,3533,2019-12-05,2019-12-05
TX0000004845300072,4,4,0,2,4,4,4,TRUE,201763,2018-10-12,2021-06-30
TX0000004845300366,1,1,0,1,0,1,1,FALSE,0,2016-07-25,2016-07-25
TX0000004845700014,3,3,1,1,2,3,3,TRUE,523400,2018-08-14,2020-03-10
TX0000004846100004,3,3,0,0,3,3,3,TRUE,3148400,Inf,-Inf
TX0000004846100055,1,1,1,0,0,0,0,FALSE,0,2001-08-02,2001-08-02
TX0000004846100058,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004846100060,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004846100065,3,3,0,0,3,3,3,TRUE,28800,Inf,-Inf
TX0000004846100066,2,2,0,0,2,2,2,TRUE,459000,Inf,-Inf
TX0000004846500075,2,2,0,2,2,2,2,TRUE,3462,2017-07-19,2018-11-30
TX0000004846700002,3,3,0,0,3,3,3,FALSE,0,Inf,-Inf
TX0000004846700004,2,2,0,0,2,2,2,TRUE,3800,Inf,-Inf
TX0000004846900001,12,12,0,3,10,12,12,TRUE,51710,2017-12-11,2020-12-16
TX0000004846900009,1,1,0,1,1,1,1,TRUE,30825,2022-04-05,2022-04-05
TX0000004846900030,3,3,0,1,3,3,3,TRUE,187500,2023-05-17,2023-05-17
TX0000004846900049,2,2,0,1,2,2,2,TRUE,2438,2020-05-27,2020-05-27
TX0000004846900050,1,1,0,1,1,1,1,TRUE,2813,2020-02-28,2020-02-28
TX0000004846900053,3,3,0,0,3,3,3,FALSE,0,Inf,-Inf
TX0000004847100017,1,1,0,1,1,1,1,TRUE,62950,2022-03-23,2022-03-23
TX0000004847100019,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847300006,2,1,2,0,2,0,2,FALSE,0,2007-04-11,2007-04-11
TX0000004847500073,3,3,0,1,1,3,3,TRUE,11250,2025-08-15,2025-08-15
TX0000004847500078,3,3,0,0,3,3,3,FALSE,0,Inf,-Inf
TX0000004847500080,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500081,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500082,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500083,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500084,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500085,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500086,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004847500087,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500088,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500089,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500090,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500095,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500096,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500097,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500100,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847500102,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004847900685,4,4,0,1,3,4,4,TRUE,2800,2024-08-30,2024-08-30
TX0000004847900689,2,2,0,1,1,2,2,TRUE,4125,2020-08-13,2020-08-13
TX0000004847900692,2,2,0,1,1,2,2,TRUE,7650,2020-09-09,2020-09-09
TX0000004848100009,1,1,0,1,1,1,1,TRUE,3375,2017-04-06,2017-04-06
TX0000004848100015,4,4,0,0,4,4,4,FALSE,0,Inf,-Inf
TX0000004848100027,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004848100045,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004848100314,3,3,0,3,3,3,3,TRUE,30000,2018-07-25,2020-08-25
TX0000004848100315,2,2,0,1,2,2,2,TRUE,8313,2018-08-16,2018-08-16
TX0000004848300252,2,2,0,1,1,2,2,TRUE,5626,2017-06-12,2017-06-12
TX0000004848300254,3,3,1,0,2,3,3,TRUE,26500,2016-11-01,2016-11-01
TX0000004848300255,2,2,0,1,1,2,2,TRUE,3525,2017-02-23,2017-02-23
TX0000004848300257,2,2,0,1,1,2,2,TRUE,2813,2016-11-22,2016-11-22
TX0000004848300264,2,2,0,1,1,2,2,TRUE,2438,2020-01-30,2020-01-30
TX0000004848300278,5,5,0,1,4,2,5,TRUE,30338,2017-04-05,2017-04-05
TX0000004848500038,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004848700010,1,1,0,1,1,1,1,TRUE,3250,2023-04-17,2023-04-17
TX0000004849300132,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004849300133,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004849500006,6,6,0,1,5,6,6,TRUE,221237,2018-02-20,2018-02-20
TX0000004849500022,2,2,0,1,1,2,2,TRUE,1500,2020-12-28,2020-12-28
TX0000004849500032,2,2,0,1,1,2,2,TRUE,3750,2024-07-12,2024-07-12
TX0000004849500049,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004849500053,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004849500054,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004849500055,2,2,0,0,2,2,2,TRUE,778000,Inf,-Inf
TX0000004849500080,2,2,0,1,1,2,2,TRUE,4226,2025-07-17,2025-07-17
TX0000004849700003,5,5,1,0,3,4,5,TRUE,17063,2016-08-31,2016-08-31
TX0000004849700012,13,13,1,4,9,12,13,TRUE,80407,2016-06-10,2019-10-28
TX0000004849700021,2,2,0,1,1,2,2,TRUE,3375,2018-04-11,2018-04-11
TX0000004849700031,2,2,0,1,1,2,2,TRUE,3826,2019-02-14,2019-02-14
TX0000004849700044,2,2,0,1,1,2,2,TRUE,3563,2018-08-21,2018-08-21
TX0000004849700066,3,3,1,0,1,3,3,TRUE,28125,2022-01-14,2022-01-14
TX0000004849700067,5,4,2,1,3,3,5,TRUE,10275,2012-05-04,2017-12-11
TX0000004849700677,4,4,0,1,4,3,4,TRUE,20760,2016-08-23,2016-08-23
TX0000004849700682,4,4,1,0,3,4,4,TRUE,31650,2017-04-20,2017-04-20
TX0000004849700695,3,3,0,0,3,3,3,TRUE,53565,Inf,-Inf
TX0000004849900003,6,6,1,0,3,6,6,TRUE,52375,2020-11-30,2020-11-30
TX0000004850100011,6,6,0,0,6,6,6,FALSE,0,Inf,-Inf
TX0000004850100025,6,6,0,3,3,6,6,TRUE,24780,2020-08-18,2025-02-10
TX0000004850100039,2,2,0,1,1,2,2,TRUE,5625,2024-06-24,2024-06-24
TX0000004850100046,2,2,0,1,1,2,2,TRUE,5850,2023-05-30,2023-05-30
TX0000004850100047,6,6,0,1,3,6,6,TRUE,7250,2021-07-27,2021-07-27
TX0000004850100048,27,27,0,1,12,27,27,TRUE,286156,2020-02-06,2020-02-06
TX0000004850100049,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004850100050,2,2,0,1,1,2,2,TRUE,9113,2025-03-20,2025-03-20
TX0000004850100051,3,3,0,0,3,3,3,FALSE,0,Inf,-Inf
TX0000004850700618,2,2,0,1,1,2,2,TRUE,3937,2017-08-31,2017-08-31
TX0000004877700647,5,5,0,0,5,5,5,TRUE,31240,Inf,-Inf
TX0000004877701910,1,1,0,1,1,1,1,TRUE,938,2020-08-14,2020-08-14
TX0000004877701916,1,1,0,1,1,0,1,TRUE,2250,2016-08-26,2016-08-26
TX0000004877701939,1,1,0,1,1,1,1,FALSE,0,2020-12-16,2020-12-16
TX0000004877701948,2,2,0,0,2,2,2,FALSE,0,Inf,-Inf
TX0000004877702082,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004877702127,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0000004877702130,1,1,0,0,1,1,1,TRUE,13020,Inf,-Inf
TX0000004877702142,2,2,0,0,2,2,2,TRUE,5376,Inf,-Inf
TX0000004877702253,2,2,0,1,1,2,2,TRUE,2250,2018-09-25,2018-09-25
TX0000004877702273,1,1,0,1,1,0,1,TRUE,41406,2021-03-11,2021-03-11
TX0000004877702274,2,2,0,0,2,2,2,TRUE,130776,Inf,-Inf
TX0000004877702292,1,1,0,1,1,0,1,TRUE,1125,2021-01-15,2021-01-15
TX0000004877702305,1,1,0,1,1,1,1,TRUE,8000,2020-08-07,2020-08-07
TX0000004877702324,3,3,0,1,1,3,3,TRUE,24945,2022-05-31,2022-05-31
TX0000004877702325,1,1,0,0,1,1,1,TRUE,938,Inf,-Inf
TX0000004877702360,3,3,0,0,3,3,3,FALSE,0,Inf,-Inf
TX0000004877702423,3,3,0,0,3,3,3,TRUE,33750,Inf,-Inf
TX0000048439017600,1,1,0,0,1,1,1,TRUE,2000,Inf,-Inf
TX0004810900100,4,4,0,0,4,4,4,TRUE,57000,Inf,-Inf
TX0004810900118,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100080,3,3,0,0,3,3,3,TRUE,412500,Inf,-Inf
TX0004830100081,2,2,0,0,2,2,2,TRUE,412500,Inf,-Inf
TX0004830100082,2,2,0,0,2,2,2,TRUE,412500,Inf,-Inf
TX0004830100083,3,3,0,0,3,3,3,TRUE,825000,Inf,-Inf
TX0004830100084,2,2,0,0,2,2,2,TRUE,412500,Inf,-Inf
TX0004830100098,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100099,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100100,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100101,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100102,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100103,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004830100104,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004838902283,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004838902478,2,2,0,0,2,2,2,TRUE,412500,Inf,-Inf
TX0004838902479,2,2,0,0,2,2,2,TRUE,412500,Inf,-Inf
TX0004838902483,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902484,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902485,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902486,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902487,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902488,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902489,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902490,5,5,0,0,5,5,5,TRUE,1153218,Inf,-Inf
TX0004838902509,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004838902510,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
TX0004838902511,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
UT0000004901100008,1,1,1,0,1,1,1,TRUE,180000,2024-07-19,2024-07-19
UT0000004901100013,3,3,2,0,2,3,3,TRUE,13240,2020-04-22,2023-05-09
UT0000004901100033,1,1,0,0,1,1,1,TRUE,3200,Inf,-Inf
UT0000004902900001,3,3,3,0,0,3,3,FALSE,0,2023-10-30,2024-08-02
UT0000004903500063,1,1,0,0,1,1,1,TRUE,19800,Inf,-Inf
UT0000004903500210,1,1,0,0,1,1,1,TRUE,888,Inf,-Inf
UT0000004903700014,6,6,3,0,1,6,6,TRUE,24000,2023-05-22,2025-02-20
UT0000004903700026,1,1,0,1,1,1,1,FALSE,0,2021-11-05,2021-11-05
UT0000004904500006,1,1,0,0,1,1,1,TRUE,7200,Inf,-Inf
UT0000004904500030,4,4,1,0,0,4,4,FALSE,0,2021-08-31,2021-08-31
UT0000004905300053,1,1,0,0,1,1,1,FALSE,0,Inf,-Inf
UT0000004905700001,6,6,0,3,6,6,6,TRUE,94856,2018-03-12,2018-05-14
VA0000005100100023,4,2,0,4,4,0,4,TRUE,29703,2018-02-06,2019-12-18
VA0000005100700011,2,1,2,0,2,2,2,TRUE,49000,2018-08-08,2018-08-08
VA0000005101100011,4,2,0,4,4,0,4,TRUE,35347,2019-08-09,2019-12-13
VA0000005101300010,1,1,0,1,1,0,1,FALSE,0,2021-04-15,2021-04-15
VA0000005101581768,2,1,0,2,2,0,2,TRUE,15860,2019-04-18,2019-04-18
VA0000005102300003,5,3,2,2,4,3,5,TRUE,18854.5,2019-07-29,2025-10-22
VA0000005102300038,2,1,0,2,2,0,2,TRUE,7106,2019-01-09,2019-01-09
VA0000005102300039,11,4,10,0,10,11,11,TRUE,237142.2,2017-06-01,2023-11-02
VA0000005102700004,2,1,2,0,2,0,2,TRUE,16239,2021-10-26,2021-10-26
VA0000005102700057,2,1,0,2,2,0,2,TRUE,16960.86,2022-01-27,2022-01-27
VA0000005102700071,2,1,0,2,2,0,2,TRUE,13929.41,2022-01-19,2022-01-19
VA0000005102700081,2,1,0,2,2,0,2,TRUE,26819,2021-12-21,2021-12-21
VA0000005102700148,2,1,0,2,2,2,2,TRUE,4654,2017-04-18,2017-04-18
VA0000005102900023,2,1,0,2,2,0,2,TRUE,11790,2020-03-24,2020-03-24
VA0000005103100156,2,1,0,2,2,0,2,TRUE,10064.6,2021-08-31,2021-08-31
VA0000005103100163,4,2,0,4,4,0,4,TRUE,20305,2019-08-27,2022-12-08
VA0000005103100173,2,1,0,2,2,0,2,TRUE,7962.5,2017-09-12,2017-09-12
VA0000005103100196,2,2,0,2,2,0,2,FALSE,0,2016-09-12,2019-11-20
VA0000005103300040,2,1,2,0,2,2,2,TRUE,14075.6,2021-05-24,2021-05-24
VA0000005103600018,1,1,1,0,1,1,1,FALSE,0,2023-05-31,2023-05-31
VA0000005103700023,2,1,0,2,2,0,2,TRUE,6720,2019-09-11,2019-09-11
VA0000005104100001,2,1,0,2,2,0,2,TRUE,6886,2025-02-20,2025-02-20
VA0000005104100090,4,3,2,0,2,4,4,FALSE,0,2024-06-27,2024-06-27
VA0000005104100114,2,1,2,0,2,2,2,TRUE,8918,2023-08-10,2023-08-10
VA0000005104100123,5,3,0,5,5,0,5,TRUE,38585.35,2020-04-22,2024-05-08
VA0000005104100418,6,4,3,0,3,6,6,TRUE,45947,2024-10-16,2024-10-16
VA0000005104100518,2,1,0,2,2,0,2,TRUE,2540.16,2024-10-29,2024-10-29
VA0000005104700040,1,1,0,1,1,0,1,FALSE,0,2016-10-17,2016-10-17
VA0000005104700044,3,2,0,3,3,0,3,TRUE,26953.14,2017-04-06,2021-12-02
VA0000005104700045,2,1,0,2,2,0,2,TRUE,13212.47,2021-08-26,2021-08-26
VA0000005104900006,2,1,0,2,2,0,2,TRUE,10500,2025-06-25,2025-06-25
VA0000005105100019,3,2,2,0,2,3,3,TRUE,13638,2019-02-14,2019-02-14
VA0000005105300087,2,1,2,0,2,2,2,TRUE,66000,2019-05-06,2019-05-06
VA0000005105300104,14,9,7,2,9,9,14,TRUE,164800,2016-06-29,2025-01-28
VA0000005105900018,3,3,0,3,3,0,3,FALSE,0,2018-11-30,2025-03-31
VA0000005105900064,2,1,2,0,2,2,2,TRUE,38395.5,2017-03-07,2017-03-07
VA0000005105900281,1,1,0,1,1,0,1,FALSE,0,2025-04-24,2025-04-24
VA0000005105900560,1,1,1,0,1,1,1,FALSE,0,2024-06-26,2024-06-26
VA0000005105901032,1,1,0,1,1,0,1,FALSE,0,2023-04-10,2023-04-10
VA0000005105974130,2,1,0,2,2,0,2,TRUE,12735.04,2019-06-05,2019-06-05
VA0000005105974207,2,1,0,2,2,0,2,TRUE,10820,2022-12-12,2022-12-12
VA0000005106700051,2,1,0,2,2,0,2,TRUE,7350,2020-07-30,2020-07-30
VA0000005106900034,3,1,3,0,3,3,3,TRUE,168699.5,2016-12-14,2016-12-14
VA0000005106900056,3,1,0,3,3,3,3,TRUE,59332,2017-12-19,2017-12-19
VA0000005106900130,2,1,2,0,2,0,2,TRUE,33124,2017-03-29,2017-03-29
VA0000005106900151,1,1,0,1,1,0,1,FALSE,0,2023-10-30,2023-10-30
VA0000005107100001,5,3,4,0,4,5,5,TRUE,32113,2020-05-27,2024-09-11
VA0000005107100004,2,1,2,0,2,2,2,TRUE,9261,2025-09-16,2025-09-16
VA0000005107500030,4,2,4,0,4,4,4,TRUE,135000,2018-08-23,2020-05-06
VA0000005108100020,2,1,2,0,2,2,2,TRUE,2788,2023-05-18,2023-05-18
VA0000005108100051,3,1,0,3,3,0,3,TRUE,5363.5,2019-09-24,2019-09-24
VA0000005108300050,2,1,0,2,2,0,2,TRUE,4752.4,2022-01-10,2022-01-10
VA0000005108300069,2,1,2,0,2,2,2,FALSE,0,2022-06-14,2022-06-14
VA0000005108500042,6,3,3,2,5,4,6,TRUE,72626,2024-07-17,2026-02-25
VA0000005108500061,2,1,0,2,2,2,2,TRUE,14212,2018-10-12,2018-10-12
VA0000005108700083,3,1,0,3,3,0,3,TRUE,51536,2018-08-21,2018-08-21
VA0000005108700135,2,1,0,2,2,0,2,TRUE,22750,2022-12-05,2022-12-05
VA0000005108700210,6,4,3,0,3,6,6,FALSE,0,2025-08-05,2025-08-05
VA0000005108700540,2,1,2,0,2,2,2,TRUE,99000,2019-10-31,2019-10-31
VA0000005108700595,2,1,0,2,2,0,2,TRUE,4875,2021-03-01,2021-03-01
VA0000005108900035,1,1,0,1,1,1,1,FALSE,0,2019-01-30,2019-01-30
VA0000005109700012,7,4,0,5,5,5,7,TRUE,27181,2018-11-01,2022-09-22
VA0000005109900016,2,1,0,2,2,0,2,TRUE,10252.25,2022-04-28,2022-04-28
VA0000005110100001,2,1,2,0,2,2,2,TRUE,10520,2021-01-20,2021-01-20
VA0000005110100024,4,2,0,4,4,0,4,TRUE,18751.989999999998,2019-01-23,2025-11-19
VA0000005110700135,1,1,0,1,1,0,1,FALSE,0,2023-11-08,2023-11-08
VA0000005110700849,2,1,2,0,2,2,2,FALSE,0,2023-02-10,2023-02-10
VA0000005110700890,8,3,7,0,7,8,8,TRUE,167245.34000000003,2017-12-01,2019-01-14
VA0000005110701016,4,2,2,2,4,2,4,TRUE,49773,2017-02-02,2019-07-02
VA0000005110701019,4,2,3,0,3,4,4,TRUE,61594,2018-12-20,2018-12-20
VA0000005110701033,2,1,0,2,2,0,2,TRUE,4134,2023-06-30,2023-06-30
VA0000005110701036,3,2,0,3,3,0,3,TRUE,16871,2022-06-17,2024-03-26
VA0000005110774114,5,2,0,5,5,0,5,TRUE,18279.27,2022-12-07,2024-01-25
VA0000005110774126,3,1,0,3,3,0,3,TRUE,317913.22,2018-04-16,2018-04-16
VA0000005110774152,2,1,0,2,2,0,2,TRUE,25953.69,2019-06-14,2019-06-14
VA0000005110774155,1,1,0,1,1,0,1,FALSE,0,2026-05-07,2026-05-07
VA0000005110774160,5,2,0,5,5,0,5,TRUE,70440,2024-02-27,2025-08-21
VA0000005110774162,1,1,0,1,1,0,1,FALSE,0,2025-07-10,2025-07-10
VA0000005110774169,2,1,0,2,2,0,2,TRUE,35695.92,2021-09-29,2021-09-29
VA0000005110774173,3,2,0,3,3,0,3,TRUE,6630,2022-12-06,2024-03-25
VA0000005110774220,1,1,1,0,1,1,1,FALSE,0,2025-08-21,2025-08-21
VA0000005110774265,1,1,0,1,1,0,1,FALSE,0,2024-07-09,2024-07-09
VA0000005110774284,1,1,0,1,0,0,0,FALSE,0,2026-05-21,2026-05-21
VA0000005112100002,1,1,1,0,1,1,1,FALSE,0,2022-01-14,2022-01-14
VA0000005112100006,19,10,16,3,19,14,19,TRUE,1300553.75,2016-11-01,2026-05-19
VA0000005112100065,2,1,2,0,2,2,2,TRUE,10136.24,2016-10-26,2016-10-26
VA0000005112100080,7,3,6,0,6,7,7,TRUE,53503.12,2016-10-26,2019-04-04
VA0000005113100008,2,1,0,2,2,0,2,TRUE,21839,2017-01-11,2017-01-11
VA0000005113700035,8,4,0,8,8,0,8,TRUE,60932.55,2017-12-06,2023-07-12
VA0000005114300100,2,1,0,2,2,0,2,TRUE,8125,2018-08-28,2018-08-28
VA0000005114321696,2,1,0,2,2,0,2,TRUE,11244.62,2025-04-16,2025-04-16
VA0000005114700009,1,1,0,1,1,0,1,FALSE,0,2023-03-23,2023-03-23
VA0000005115300922,1,1,0,1,1,0,1,FALSE,0,2019-12-12,2019-12-12
VA0000005115374112,2,2,0,2,2,0,2,FALSE,0,2024-06-14,2025-09-23
VA0000005115500041,7,4,3,2,5,5,7,TRUE,103896.33,2017-04-19,2023-06-22
VA0000005115900025,6,4,4,0,4,6,6,TRUE,69028,2019-02-26,2021-07-12
VA0000005116300001,2,1,0,2,2,0,2,TRUE,21648.83,2021-04-01,2021-04-01
VA0000005116500001,2,1,0,2,2,0,2,TRUE,20925,2019-08-29,2019-08-29
VA0000005116500023,2,1,2,0,2,2,2,TRUE,13104,2020-06-15,2020-06-15
VA0000005116500046,1,1,0,1,1,0,1,FALSE,0,2019-09-20,2019-09-20
VA0000005116500114,2,1,0,2,2,0,2,TRUE,8216,2020-02-11,2020-02-11
VA0000005116500122,2,1,2,0,2,2,2,TRUE,3175.1,2019-01-30,2019-01-30
VA0000005116700003,6,3,6,0,6,6,6,TRUE,62942.2,2016-09-14,2022-07-26
VA0000005117100003,2,1,2,0,2,2,2,TRUE,30931.74,2022-10-27,2022-10-27
VA0000005117100063,10,5,8,0,8,10,10,TRUE,86543.84,2019-06-06,2025-01-31
VA0000005117100084,1,1,0,1,1,0,1,FALSE,0,2020-02-11,2020-02-11
VA0000005117500060,2,1,2,0,2,0,2,TRUE,35000,2021-11-15,2021-11-15
VA0000005117774288,1,1,0,1,1,0,1,FALSE,0,2025-10-24,2025-10-24
VA0000005117900020,3,2,0,3,3,0,3,FALSE,0,2020-06-04,2023-03-15
VA0000005118100002,1,1,0,1,1,0,1,FALSE,0,2018-08-30,2018-08-30
VA0000005118100012,2,1,0,2,2,0,2,TRUE,10000,2025-04-22,2025-04-22
