AFS_ID,n_exact_frs_candidates,n_exact_frs_candidates_with_air,n_exact_frs_candidates_with_icis,max_frs_candidate_rules,n_exact_icis_candidates,max_icis_candidate_rules,has_any_exact_frs_candidate,has_any_exact_icis_candidate
1700700009,1,1,1,3,1,3,TRUE,TRUE
1700700010,1,1,1,2,1,3,TRUE,TRUE
1700700011,1,1,1,1,1,3,TRUE,TRUE
1700700012,1,1,1,3,1,3,TRUE,TRUE
1700700013,0,0,0,0,1,3,FALSE,TRUE
1700700014,1,1,1,2,1,3,TRUE,TRUE
1700700015,2,2,2,3,2,3,TRUE,TRUE
1700700016,1,1,1,3,1,3,TRUE,TRUE
1700700017,1,1,1,1,0,0,TRUE,FALSE
1700700018,1,1,1,3,1,3,TRUE,TRUE
1700700019,1,1,1,3,1,3,TRUE,TRUE
1700700020,2,1,1,3,1,3,TRUE,TRUE
1700700021,1,1,1,3,1,3,TRUE,TRUE
1700700022,2,2,2,2,3,3,TRUE,TRUE
1700700023,1,1,1,3,1,3,TRUE,TRUE
1700700024,2,2,2,1,1,1,TRUE,TRUE
1700700025,2,2,2,2,2,3,TRUE,TRUE
1700700026,0,0,0,0,1,2,FALSE,TRUE
1700700027,1,1,1,3,1,3,TRUE,TRUE
1700700028,1,1,1,2,1,3,TRUE,TRUE
1700700029,1,1,1,3,1,3,TRUE,TRUE
1700700030,1,1,1,1,1,1,TRUE,TRUE
1700700031,1,1,1,2,1,3,TRUE,TRUE
1700700032,2,1,1,3,1,3,TRUE,TRUE
1700700033,1,1,1,2,1,3,TRUE,TRUE
1700700034,3,2,2,1,4,1,TRUE,TRUE
1700700035,1,1,1,2,1,3,TRUE,TRUE
1700700036,0,0,0,0,0,0,FALSE,FALSE
1700700037,3,1,1,3,1,3,TRUE,TRUE
1700700038,1,1,1,1,1,3,TRUE,TRUE
1700700039,1,1,1,3,1,3,TRUE,TRUE
1700700040,2,2,2,3,2,3,TRUE,TRUE
1700700041,0,0,0,0,1,3,FALSE,TRUE
1700700043,1,1,1,3,1,3,TRUE,TRUE
1700700044,1,1,1,3,1,3,TRUE,TRUE
1700700045,1,1,1,3,1,3,TRUE,TRUE
1700700046,1,1,1,2,1,3,TRUE,TRUE
1700700047,1,1,1,3,1,3,TRUE,TRUE
1700700048,1,0,0,1,1,1,TRUE,TRUE
1700700049,1,1,1,2,1,3,TRUE,TRUE
1700700050,2,1,1,3,1,3,TRUE,TRUE
1700700051,2,1,1,3,1,3,TRUE,TRUE
1700700052,1,1,1,3,1,3,TRUE,TRUE
1700700053,4,3,3,2,4,3,TRUE,TRUE
1700700054,1,1,1,1,1,3,TRUE,TRUE
1700700055,1,1,1,3,1,3,TRUE,TRUE
1700700056,1,1,1,2,1,2,TRUE,TRUE
1700700057,2,1,1,3,1,1,TRUE,TRUE
1700700058,3,1,1,3,1,3,TRUE,TRUE
1700700059,1,1,1,3,1,3,TRUE,TRUE
1700700060,2,2,2,3,2,3,TRUE,TRUE
1700700061,1,1,1,3,1,3,TRUE,TRUE
1700700062,1,1,1,3,1,3,TRUE,TRUE
1700700063,1,1,1,2,1,3,TRUE,TRUE
1700700064,0,0,0,0,2,3,FALSE,TRUE
1700700065,1,1,1,2,1,2,TRUE,TRUE
1700700066,1,1,1,3,1,3,TRUE,TRUE
1700700068,1,1,1,3,1,3,TRUE,TRUE
1700700069,1,1,1,3,1,3,TRUE,TRUE
1700700070,1,1,1,3,1,3,TRUE,TRUE
1700700071,1,1,1,2,1,3,TRUE,TRUE
1700700072,1,1,1,2,2,3,TRUE,TRUE
1700700073,1,1,1,3,1,3,TRUE,TRUE
1700700074,1,1,1,3,1,3,TRUE,TRUE
1700700075,0,0,0,0,0,0,FALSE,FALSE
1700700076,1,1,1,1,3,3,TRUE,TRUE
1700700077,3,1,1,3,1,2,TRUE,TRUE
1700700078,1,0,0,3,1,3,TRUE,TRUE
1700700080,1,1,1,3,1,2,TRUE,TRUE
1700700081,1,1,1,2,1,3,TRUE,TRUE
1700700082,1,1,1,2,1,3,TRUE,TRUE
1700700083,1,1,1,3,1,3,TRUE,TRUE
1700700084,2,1,1,1,1,1,TRUE,TRUE
1700700085,1,1,1,1,3,3,TRUE,TRUE
1700700086,1,1,1,2,1,3,TRUE,TRUE
1700700087,2,1,1,3,1,3,TRUE,TRUE
1700700088,1,1,1,2,1,3,TRUE,TRUE
1700700089,1,1,1,3,1,3,TRUE,TRUE
1700700090,1,1,1,3,1,3,TRUE,TRUE
1700700091,1,1,1,3,1,3,TRUE,TRUE
1700700092,1,1,1,1,1,1,TRUE,TRUE
1700700093,1,1,1,3,1,3,TRUE,TRUE
1700700095,3,2,2,3,4,3,TRUE,TRUE
1700700096,1,1,1,1,1,1,TRUE,TRUE
1700700097,0,0,0,0,1,1,FALSE,TRUE
1700700098,3,3,3,3,3,3,TRUE,TRUE
1700700099,1,1,1,3,1,3,TRUE,TRUE
1700900001,1,1,1,3,1,3,TRUE,TRUE
1700900002,1,1,1,2,1,2,TRUE,TRUE
1700900003,1,1,1,2,1,3,TRUE,TRUE
1700900004,1,1,1,2,1,3,TRUE,TRUE
1700900005,2,2,2,2,2,3,TRUE,TRUE
1700900006,1,1,1,3,1,3,TRUE,TRUE
1700900007,1,1,1,2,1,3,TRUE,TRUE
1700900008,1,0,0,1,0,0,TRUE,FALSE
1700900009,2,2,2,2,2,3,TRUE,TRUE
1700900010,0,0,0,0,1,3,FALSE,TRUE
1700900011,1,1,1,2,1,2,TRUE,TRUE
1700900012,1,1,1,2,1,3,TRUE,TRUE
1701100001,2,1,1,2,1,3,TRUE,TRUE
1701100002,1,1,1,3,1,3,TRUE,TRUE
1701100003,0,0,0,0,1,3,FALSE,TRUE
1701100004,1,1,1,3,1,3,TRUE,TRUE
1701100005,2,2,2,3,2,3,TRUE,TRUE
1701100006,2,2,2,3,2,3,TRUE,TRUE
1701100007,1,1,1,3,1,3,TRUE,TRUE
1701100008,1,1,1,3,1,3,TRUE,TRUE
1701100009,1,1,1,2,1,3,TRUE,TRUE
1701100010,1,1,1,3,1,3,TRUE,TRUE
1701100011,1,1,1,3,1,1,TRUE,TRUE
1701100012,1,1,1,2,1,3,TRUE,TRUE
1701100013,1,1,1,3,1,3,TRUE,TRUE
1701100014,2,1,1,2,1,1,TRUE,TRUE
1701100015,1,1,1,3,1,3,TRUE,TRUE
1701100016,1,1,1,2,1,3,TRUE,TRUE
1701100017,1,1,1,3,1,3,TRUE,TRUE
1701100018,1,1,1,1,1,3,TRUE,TRUE
1701100019,0,0,0,0,1,3,FALSE,TRUE
1701100020,0,0,0,0,1,1,FALSE,TRUE
1701100021,0,0,0,0,1,3,FALSE,TRUE
1701100022,2,1,1,1,1,3,TRUE,TRUE
1701100023,0,0,0,0,1,3,FALSE,TRUE
1701100024,2,1,1,2,1,3,TRUE,TRUE
1701100025,1,1,1,1,2,3,TRUE,TRUE
1701100026,1,1,1,2,1,3,TRUE,TRUE
1701100027,1,1,1,2,2,3,TRUE,TRUE
1701100028,1,1,1,3,1,3,TRUE,TRUE
1701100029,1,1,1,3,1,3,TRUE,TRUE
1701100030,1,1,1,2,1,3,TRUE,TRUE
1701100031,1,1,1,3,1,3,TRUE,TRUE
1701100032,1,0,0,3,1,3,TRUE,TRUE
1701100033,2,2,2,3,2,3,TRUE,TRUE
1701100034,0,0,0,0,1,3,FALSE,TRUE
1701100035,1,1,1,3,1,3,TRUE,TRUE
1701100036,2,1,1,2,1,2,TRUE,TRUE
1701100037,1,1,1,2,1,3,TRUE,TRUE
1701100038,1,1,1,3,1,3,TRUE,TRUE
1701100039,1,1,1,3,1,3,TRUE,TRUE
1701100040,1,1,1,3,1,3,TRUE,TRUE
1701100041,1,1,1,3,1,3,TRUE,TRUE
1701100042,2,2,2,3,2,3,TRUE,TRUE
1701100043,2,2,2,2,1,1,TRUE,TRUE
1701100044,2,1,1,3,1,3,TRUE,TRUE
1701100045,1,1,1,2,1,3,TRUE,TRUE
1701100046,1,1,1,3,1,3,TRUE,TRUE
1701100047,3,1,1,2,2,2,TRUE,TRUE
1701100048,1,1,1,3,1,3,TRUE,TRUE
1701100049,1,1,1,2,1,3,TRUE,TRUE
1701100050,1,1,1,3,1,3,TRUE,TRUE
1701100051,1,1,1,3,1,3,TRUE,TRUE
1701100052,1,1,1,3,1,3,TRUE,TRUE
1701100053,1,0,0,3,1,3,TRUE,TRUE
1701100054,1,1,1,3,1,3,TRUE,TRUE
1701100055,1,1,1,3,1,3,TRUE,TRUE
1701100056,1,1,1,3,1,3,TRUE,TRUE
1701100057,1,0,0,1,1,1,TRUE,TRUE
1701100058,1,1,1,3,1,3,TRUE,TRUE
1701100059,1,1,1,3,1,3,TRUE,TRUE
1701100060,1,1,1,3,1,3,TRUE,TRUE
1701100061,1,1,1,3,1,3,TRUE,TRUE
1701100063,2,1,1,3,1,3,TRUE,TRUE
1701100064,1,1,1,3,1,3,TRUE,TRUE
1701100065,1,1,1,1,1,3,TRUE,TRUE
1701100066,1,0,0,3,1,3,TRUE,TRUE
1701100067,1,1,1,3,1,3,TRUE,TRUE
1701100068,2,1,1,3,1,3,TRUE,TRUE
1701100069,4,1,1,3,1,3,TRUE,TRUE
1701100070,1,1,1,1,1,3,TRUE,TRUE
1701100071,1,1,1,2,1,3,TRUE,TRUE
1701100072,1,1,1,2,1,3,TRUE,TRUE
1701100073,2,2,2,3,2,3,TRUE,TRUE
1701100074,2,1,1,3,1,3,TRUE,TRUE
1701100075,1,1,1,3,1,3,TRUE,TRUE
1701100076,1,0,0,1,1,1,TRUE,TRUE
1701100077,2,1,1,2,1,3,TRUE,TRUE
1701100078,1,1,1,3,1,3,TRUE,TRUE
1701100079,1,0,0,1,1,1,TRUE,TRUE
1701100080,2,1,1,3,1,3,TRUE,TRUE
1701100081,2,1,1,3,1,3,TRUE,TRUE
1701100082,1,1,1,2,1,3,TRUE,TRUE
1701100083,1,1,1,3,1,1,TRUE,TRUE
1701100084,1,1,1,3,1,3,TRUE,TRUE
1701100085,1,1,1,2,1,3,TRUE,TRUE
1701100086,0,0,0,0,0,0,FALSE,FALSE
1701100087,1,1,1,3,1,3,TRUE,TRUE
1701100088,1,1,1,3,1,3,TRUE,TRUE
1701100089,1,1,1,3,1,3,TRUE,TRUE
1701100090,1,1,1,2,1,2,TRUE,TRUE
1701100091,0,0,0,0,2,3,FALSE,TRUE
1701100092,1,1,1,3,1,3,TRUE,TRUE
1701100093,1,1,1,3,1,3,TRUE,TRUE
1701100094,1,1,1,3,1,3,TRUE,TRUE
1701100095,1,1,1,2,1,2,TRUE,TRUE
1701100096,1,1,1,3,1,3,TRUE,TRUE
1701100097,1,1,1,3,1,3,TRUE,TRUE
1701100098,1,1,1,2,1,2,TRUE,TRUE
1701100099,1,1,1,2,1,3,TRUE,TRUE
1701100100,1,1,1,2,1,3,TRUE,TRUE
1701100101,1,1,1,3,1,3,TRUE,TRUE
1701100102,1,1,1,3,1,3,TRUE,TRUE
1701100103,0,0,0,0,1,3,FALSE,TRUE
1701100104,1,1,1,3,1,3,TRUE,TRUE
1701100105,1,1,1,3,1,3,TRUE,TRUE
1701100106,1,1,1,1,1,1,TRUE,TRUE
1701100107,0,0,0,0,1,3,FALSE,TRUE
1701100108,1,1,1,2,1,3,TRUE,TRUE
1701100109,1,1,1,3,1,3,TRUE,TRUE
1701100110,1,1,1,3,1,3,TRUE,TRUE
1701100111,1,1,1,3,1,3,TRUE,TRUE
1701100112,1,1,1,1,1,3,TRUE,TRUE
1701100113,1,1,1,2,1,3,TRUE,TRUE
1701100114,1,1,1,2,1,3,TRUE,TRUE
1701100115,1,1,1,2,2,2,TRUE,TRUE
1701100116,2,1,1,3,1,2,TRUE,TRUE
1701100117,1,1,1,3,1,3,TRUE,TRUE
1701100118,1,1,1,1,1,3,TRUE,TRUE
1701100119,1,1,1,3,1,3,TRUE,TRUE
1701100120,1,1,1,3,1,3,TRUE,TRUE
1701100121,1,1,1,3,1,3,TRUE,TRUE
1701100122,1,1,1,3,1,2,TRUE,TRUE
1701100123,1,1,1,3,1,3,TRUE,TRUE
1701100124,1,1,1,3,1,3,TRUE,TRUE
1701100125,1,1,1,2,1,3,TRUE,TRUE
1701100126,1,1,1,1,2,3,TRUE,TRUE
1701100128,2,1,1,3,1,3,TRUE,TRUE
1701100129,1,1,1,3,1,3,TRUE,TRUE
1701100130,1,1,1,3,1,3,TRUE,TRUE
1701100131,1,1,1,3,1,2,TRUE,TRUE
1701300001,2,1,1,3,1,2,TRUE,TRUE
1701300002,1,1,1,3,1,3,TRUE,TRUE
1701300003,1,1,1,2,1,2,TRUE,TRUE
1701300004,1,1,1,3,1,3,TRUE,TRUE
1701300005,2,1,1,3,1,3,TRUE,TRUE
1701300006,1,1,1,3,1,3,TRUE,TRUE
1701300007,1,1,1,3,1,3,TRUE,TRUE
1701300008,2,1,1,3,1,3,TRUE,TRUE
1701300009,2,1,1,3,1,3,TRUE,TRUE
1701500001,1,1,1,3,1,3,TRUE,TRUE
1701500002,0,0,0,0,1,3,FALSE,TRUE
1701500003,1,1,1,3,1,3,TRUE,TRUE
1701500004,0,0,0,0,0,0,FALSE,FALSE
1701500005,1,1,1,3,2,3,TRUE,TRUE
1701500006,1,1,1,3,1,3,TRUE,TRUE
1701500007,1,1,1,2,1,3,TRUE,TRUE
1701500008,1,1,1,3,1,3,TRUE,TRUE
1701500009,1,1,1,3,1,3,TRUE,TRUE
1701500010,1,1,1,3,1,3,TRUE,TRUE
1701500011,1,1,1,3,1,3,TRUE,TRUE
1701500012,0,0,0,0,1,1,FALSE,TRUE
1701500013,1,1,1,3,1,3,TRUE,TRUE
1701500014,1,1,1,3,1,3,TRUE,TRUE
1701500015,1,1,1,3,1,3,TRUE,TRUE
1701500016,1,1,1,2,1,3,TRUE,TRUE
1701500017,1,0,0,2,1,1,TRUE,TRUE
1701500018,1,1,1,3,1,3,TRUE,TRUE
1701500019,1,1,1,1,1,3,TRUE,TRUE
1701500020,1,1,1,1,1,2,TRUE,TRUE
1701500021,1,1,1,1,1,2,TRUE,TRUE
1701500022,1,1,1,3,1,3,TRUE,TRUE
1701500023,1,1,1,2,1,3,TRUE,TRUE
1701500024,1,1,1,3,1,3,TRUE,TRUE
1701500026,1,1,1,3,1,3,TRUE,TRUE
1701500027,0,0,0,0,1,3,FALSE,TRUE
1701500028,1,1,1,3,1,3,TRUE,TRUE
1701500029,2,0,0,3,1,1,TRUE,TRUE
1701500030,1,1,1,2,1,3,TRUE,TRUE
1701500031,1,1,1,3,1,3,TRUE,TRUE
1701500032,1,1,1,3,1,3,TRUE,TRUE
1701500033,2,2,2,3,2,3,TRUE,TRUE
1701500034,1,1,1,1,1,3,TRUE,TRUE
1701500035,1,1,1,3,1,3,TRUE,TRUE
1701500036,1,1,1,3,1,3,TRUE,TRUE
1701500037,0,0,0,0,0,0,FALSE,FALSE
1701500038,2,1,1,3,1,3,TRUE,TRUE
1701500039,1,1,1,2,1,3,TRUE,TRUE
1701500040,1,1,1,3,1,3,TRUE,TRUE
1701500041,1,1,1,3,0,0,TRUE,FALSE
1701500042,1,1,1,3,1,3,TRUE,TRUE
1701500043,1,1,1,1,2,3,TRUE,TRUE
1701500044,1,1,1,3,1,3,TRUE,TRUE
1701500045,1,1,1,3,1,3,TRUE,TRUE
1701500046,1,1,1,3,1,3,TRUE,TRUE
1701500047,1,1,1,2,1,2,TRUE,TRUE
1701500048,1,1,1,2,1,3,TRUE,TRUE
1701500049,0,0,0,0,0,0,FALSE,FALSE
1701500050,1,1,1,3,1,3,TRUE,TRUE
1701500051,1,1,1,2,1,2,TRUE,TRUE
1701500052,1,1,1,2,1,3,TRUE,TRUE
1701500053,2,2,2,3,2,3,TRUE,TRUE
1701500054,1,1,1,3,1,3,TRUE,TRUE
1701500055,1,1,1,2,1,3,TRUE,TRUE
1701500056,3,1,1,1,1,1,TRUE,TRUE
1701500057,1,1,1,3,1,2,TRUE,TRUE
1701500058,1,1,1,1,1,3,TRUE,TRUE
1701500059,1,1,1,2,1,3,TRUE,TRUE
1701500060,0,0,0,0,1,3,FALSE,TRUE
1701500061,1,1,1,3,1,3,TRUE,TRUE
1701500062,1,1,1,2,1,2,TRUE,TRUE
1701500063,1,1,1,3,1,3,TRUE,TRUE
1701500064,1,1,1,3,1,3,TRUE,TRUE
1701500065,1,1,1,3,1,3,TRUE,TRUE
1701500066,1,1,1,3,1,2,TRUE,TRUE
1701500067,1,1,1,3,1,3,TRUE,TRUE
1701500068,1,1,1,3,1,3,TRUE,TRUE
1701700001,0,0,0,0,1,1,FALSE,TRUE
1701700002,1,1,1,2,1,3,TRUE,TRUE
1701700003,1,1,1,1,0,0,TRUE,FALSE
1701700004,0,0,0,0,0,0,FALSE,FALSE
1701700005,0,0,0,0,1,1,FALSE,TRUE
1701700006,1,1,1,3,1,3,TRUE,TRUE
1701700007,1,1,1,3,1,3,TRUE,TRUE
1701700008,1,1,1,3,1,3,TRUE,TRUE
1701700009,1,1,1,3,1,3,TRUE,TRUE
1701700010,1,1,1,3,1,3,TRUE,TRUE
1701700011,0,0,0,0,0,0,FALSE,FALSE
1701700012,2,2,2,3,2,3,TRUE,TRUE
1701700013,1,1,1,3,1,3,TRUE,TRUE
1701700014,1,1,1,2,3,2,TRUE,TRUE
1701700015,2,2,2,3,2,3,TRUE,TRUE
1701700016,1,1,1,3,1,3,TRUE,TRUE
1701700017,1,1,1,3,1,3,TRUE,TRUE
1701700018,1,1,1,3,1,3,TRUE,TRUE
1701700019,0,0,0,0,1,1,FALSE,TRUE
1701700020,1,1,1,1,1,1,TRUE,TRUE
1701700021,1,1,1,3,1,3,TRUE,TRUE
1701700022,0,0,0,0,0,0,FALSE,FALSE
1701700023,1,1,1,2,1,3,TRUE,TRUE
1701700024,2,1,1,3,1,3,TRUE,TRUE
1701700025,1,0,0,3,1,3,TRUE,TRUE
1701700026,0,0,0,0,0,0,FALSE,FALSE
1701700027,0,0,0,0,1,3,FALSE,TRUE
1701700028,1,1,1,3,1,3,TRUE,TRUE
1701700029,1,1,1,3,1,3,TRUE,TRUE
1701700030,1,1,1,2,1,3,TRUE,TRUE
1701700031,0,0,0,0,1,3,FALSE,TRUE
1701700032,1,1,1,3,1,3,TRUE,TRUE
1701700033,1,1,1,3,1,3,TRUE,TRUE
1701700034,1,1,1,3,1,3,TRUE,TRUE
1701700035,1,1,1,3,1,3,TRUE,TRUE
1701700036,1,1,1,3,1,3,TRUE,TRUE
1701700037,1,1,1,1,1,1,TRUE,TRUE
1701700038,1,1,1,3,1,3,TRUE,TRUE
1701700039,1,1,1,2,1,3,TRUE,TRUE
1701700040,1,1,1,3,1,3,TRUE,TRUE
1701700041,1,1,1,1,1,2,TRUE,TRUE
1701700042,2,1,1,3,1,3,TRUE,TRUE
1701700043,1,1,1,1,1,1,TRUE,TRUE
1701700044,1,1,1,3,1,3,TRUE,TRUE
1701700045,2,2,2,3,1,3,TRUE,TRUE
1701700046,1,1,1,1,1,3,TRUE,TRUE
1701700047,1,1,1,3,1,3,TRUE,TRUE
1701700048,1,1,1,3,1,3,TRUE,TRUE
1701700049,2,2,2,3,2,3,TRUE,TRUE
1701700050,0,0,0,0,0,0,FALSE,FALSE
1701700052,1,1,1,3,1,2,TRUE,TRUE
1701700053,1,1,1,3,1,3,TRUE,TRUE
1701700054,1,1,1,3,1,3,TRUE,TRUE
1701900001,1,1,1,1,1,3,TRUE,TRUE
1701900002,1,0,0,1,0,0,TRUE,FALSE
1701900003,3,2,2,3,2,3,TRUE,TRUE
1701900004,1,1,1,3,1,3,TRUE,TRUE
1701900005,0,0,0,0,0,0,FALSE,FALSE
1701900006,1,1,1,3,1,3,TRUE,TRUE
1701900007,1,1,1,3,1,3,TRUE,TRUE
1701900008,1,1,1,3,1,3,TRUE,TRUE
1701900009,1,1,1,3,1,3,TRUE,TRUE
1701900010,1,1,1,3,1,3,TRUE,TRUE
1701900011,1,1,1,1,1,3,TRUE,TRUE
1701900012,1,1,1,3,1,3,TRUE,TRUE
1701900013,1,1,1,3,1,3,TRUE,TRUE
1701900014,1,1,1,1,1,3,TRUE,TRUE
1701900015,1,1,1,2,1,3,TRUE,TRUE
1701900016,1,1,1,2,1,3,TRUE,TRUE
1701900017,1,1,1,3,1,3,TRUE,TRUE
1701900018,1,1,1,2,1,3,TRUE,TRUE
1701900019,1,1,1,2,1,3,TRUE,TRUE
1701900020,1,1,1,1,1,3,TRUE,TRUE
1701900021,1,1,1,3,1,3,TRUE,TRUE
1701900022,1,1,1,3,1,3,TRUE,TRUE
1701900023,1,1,1,1,1,3,TRUE,TRUE
1701900024,1,1,1,3,1,3,TRUE,TRUE
1701900025,0,0,0,0,1,3,FALSE,TRUE
1701900026,1,1,1,3,1,2,TRUE,TRUE
1701900027,1,1,1,3,1,3,TRUE,TRUE
1701900028,1,1,1,3,1,3,TRUE,TRUE
1701900029,1,1,1,3,1,3,TRUE,TRUE
1701900030,1,1,1,3,1,3,TRUE,TRUE
1701900031,1,1,1,3,1,3,TRUE,TRUE
1701900032,1,1,1,1,1,1,TRUE,TRUE
1701900033,1,1,1,3,1,3,TRUE,TRUE
1701900034,2,1,1,3,1,3,TRUE,TRUE
1701900035,1,1,1,3,1,3,TRUE,TRUE
1701900036,1,1,1,1,2,3,TRUE,TRUE
1701900037,1,1,1,3,1,3,TRUE,TRUE
1701900038,0,0,0,0,1,3,FALSE,TRUE
1701900039,1,1,1,3,1,2,TRUE,TRUE
1701900040,0,0,0,0,0,0,FALSE,FALSE
1701900041,1,1,1,3,1,3,TRUE,TRUE
1701900042,1,1,1,3,1,3,TRUE,TRUE
1701900043,1,0,0,3,1,3,TRUE,TRUE
1701900044,1,1,1,3,1,3,TRUE,TRUE
1701900045,1,1,1,3,1,3,TRUE,TRUE
1701900046,1,1,1,2,1,3,TRUE,TRUE
1701900047,1,1,1,2,1,3,TRUE,TRUE
1701900048,1,0,0,3,1,3,TRUE,TRUE
1701900049,1,1,1,1,0,0,TRUE,FALSE
1701900050,0,0,0,0,1,3,FALSE,TRUE
1701900051,1,1,1,2,0,0,TRUE,FALSE
1701900052,1,1,1,3,1,3,TRUE,TRUE
1701900053,1,1,1,2,0,0,TRUE,FALSE
1701900054,1,1,1,2,0,0,TRUE,FALSE
1701900055,1,1,1,3,1,3,TRUE,TRUE
1701900056,1,1,1,3,1,3,TRUE,TRUE
1701900057,1,1,1,3,1,3,TRUE,TRUE
1701900058,1,1,1,2,1,3,TRUE,TRUE
1701900059,1,1,1,2,1,3,TRUE,TRUE
1701900060,1,1,1,1,1,1,TRUE,TRUE
1701900061,3,2,2,3,2,2,TRUE,TRUE
1701900062,2,2,2,3,2,3,TRUE,TRUE
1701900063,1,1,1,3,1,3,TRUE,TRUE
1701900064,1,1,1,2,1,2,TRUE,TRUE
1701900065,1,0,0,1,1,1,TRUE,TRUE
1701900066,1,1,1,1,1,3,TRUE,TRUE
1701900067,1,1,1,1,1,1,TRUE,TRUE
1701900068,1,1,1,1,1,3,TRUE,TRUE
1701900069,1,1,1,1,1,3,TRUE,TRUE
1701900070,3,1,1,3,1,3,TRUE,TRUE
1701900071,1,1,1,3,1,3,TRUE,TRUE
1701900072,1,1,1,1,1,3,TRUE,TRUE
1701900073,1,1,1,1,1,3,TRUE,TRUE
1701900074,2,0,0,1,2,3,TRUE,TRUE
1701900075,1,1,1,3,1,3,TRUE,TRUE
1701900076,1,1,1,2,1,3,TRUE,TRUE
1701900077,1,1,1,1,1,3,TRUE,TRUE
1701900078,1,1,1,3,1,3,TRUE,TRUE
1701900079,1,1,1,3,1,3,TRUE,TRUE
1701900080,1,1,1,3,1,3,TRUE,TRUE
1701900081,1,1,1,3,1,3,TRUE,TRUE
1701900082,1,1,1,3,1,3,TRUE,TRUE
1701900083,1,1,1,1,1,3,TRUE,TRUE
1701900084,1,1,1,3,1,3,TRUE,TRUE
1701900085,1,1,1,2,1,3,TRUE,TRUE
1701900086,2,2,2,1,1,3,TRUE,TRUE
1701900087,1,1,1,1,1,3,TRUE,TRUE
1701900088,1,1,1,1,1,3,TRUE,TRUE
1701900089,1,1,1,3,1,3,TRUE,TRUE
1701900090,2,2,2,3,2,3,TRUE,TRUE
1701900091,1,1,1,3,1,3,TRUE,TRUE
1701900092,1,1,1,3,1,3,TRUE,TRUE
1701900093,1,1,1,2,1,3,TRUE,TRUE
1701900094,0,0,0,0,1,3,FALSE,TRUE
1701900095,1,1,1,2,1,3,TRUE,TRUE
1701900096,1,1,1,2,1,3,TRUE,TRUE
1701900097,1,1,1,3,1,3,TRUE,TRUE
1701900098,0,0,0,0,1,1,FALSE,TRUE
1701900099,0,0,0,0,1,1,FALSE,TRUE
1701900100,2,2,2,2,2,3,TRUE,TRUE
1701900101,1,1,1,3,1,3,TRUE,TRUE
1701900102,1,0,0,1,0,0,TRUE,FALSE
1701900103,1,1,1,2,1,2,TRUE,TRUE
1701900104,1,1,1,3,1,3,TRUE,TRUE
1701900105,1,1,1,1,0,0,TRUE,FALSE
1701900106,1,1,1,3,1,3,TRUE,TRUE
1701900107,1,1,1,3,1,3,TRUE,TRUE
1701900108,1,1,1,2,1,3,TRUE,TRUE
1701900109,0,0,0,0,1,2,FALSE,TRUE
1701900110,1,1,1,3,1,3,TRUE,TRUE
1701900111,1,1,1,3,1,3,TRUE,TRUE
1701900112,1,1,1,1,1,3,TRUE,TRUE
1701900113,0,0,0,0,0,0,FALSE,FALSE
1701900114,3,2,2,2,2,2,TRUE,TRUE
1701900115,1,1,1,3,1,3,TRUE,TRUE
1701900116,7,4,4,2,7,2,TRUE,TRUE
1701900117,1,1,1,3,1,3,TRUE,TRUE
1701900118,1,1,1,3,1,3,TRUE,TRUE
1701900119,3,3,3,3,3,3,TRUE,TRUE
1701900120,1,1,1,3,1,3,TRUE,TRUE
1701900121,1,1,1,1,1,3,TRUE,TRUE
1701900122,1,1,1,3,1,3,TRUE,TRUE
1701900123,2,2,2,3,2,3,TRUE,TRUE
1701900124,1,1,1,1,1,3,TRUE,TRUE
1701900125,2,1,1,3,1,2,TRUE,TRUE
1701900126,1,1,1,3,1,2,TRUE,TRUE
1701900127,1,1,1,3,1,3,TRUE,TRUE
1701900128,1,1,1,2,1,3,TRUE,TRUE
1701900129,3,2,2,2,2,3,TRUE,TRUE
1701900130,1,1,1,2,1,3,TRUE,TRUE
1701900131,1,1,1,1,1,3,TRUE,TRUE
1701900132,1,1,1,2,1,3,TRUE,TRUE
1701900133,1,1,1,2,1,2,TRUE,TRUE
1701900134,1,1,1,2,1,2,TRUE,TRUE
1701900135,1,1,1,1,1,1,TRUE,TRUE
1701900136,2,2,2,3,2,3,TRUE,TRUE
1701900137,1,1,1,2,1,2,TRUE,TRUE
1701900138,2,1,1,3,1,3,TRUE,TRUE
1701900139,1,1,1,3,1,3,TRUE,TRUE
1701900140,1,1,1,2,1,2,TRUE,TRUE
1701900141,1,1,1,1,1,2,TRUE,TRUE
1701900142,1,1,1,3,1,3,TRUE,TRUE
1701900143,1,1,1,3,1,3,TRUE,TRUE
1701900144,2,1,1,3,1,3,TRUE,TRUE
1701900145,1,1,1,3,1,3,TRUE,TRUE
1701900146,1,1,1,3,1,3,TRUE,TRUE
1701900147,1,1,1,1,1,3,TRUE,TRUE
1701900148,3,3,3,3,1,3,TRUE,TRUE
1701900149,1,1,1,3,1,3,TRUE,TRUE
1701900150,1,1,1,1,1,3,TRUE,TRUE
1701900151,3,2,2,3,2,3,TRUE,TRUE
1701900152,2,1,1,2,1,2,TRUE,TRUE
1701900153,1,1,1,3,1,3,TRUE,TRUE
1701900154,0,0,0,0,1,3,FALSE,TRUE
1701900155,3,2,2,2,2,3,TRUE,TRUE
1701900156,1,1,1,3,1,3,TRUE,TRUE
1701900157,1,1,1,3,1,3,TRUE,TRUE
