PGM_SYS_ID,POLLUTANT_CODE,n
06000000481136E159,300000210,2
06000000481136E160,300000210,2
06000000481136E161,300000210,2
06000000481136E162,300000074,2
06000000481136E163,300000074,2
06000000481136E164,300000074,2
06000000481136E166,300000074,2
06000000481136E167,300000074,2
06000000481136E168,300000074,2
06000000481136E169,300000074,2
06000000481136E170,300000074,2
06000000481136E171,300000074,2
06000000481136E172,300000074,2
06000000481136E173,300000074,2
06000000481136E174,300000074,2
06000000481136E175,300000074,2
06000000481136E176,300000074,2
06000000481136E177,300000074,2
06000000481136E178,300000210,2
06000000481136E179,300000210,2
06000000481136E180,300000210,2
06000000481136E181,300000210,2
06000000481136E182,300000074,2
06000000481136E184,300000074,2
06000000481136E185,300000074,2
06000000481136E186,300000074,2
06000000481136E187,300000074,2
06000000481136E188,300000074,2
06000000481136E189,300000210,2
06000000481136E190,300000074,2
06000000481136E191,300000074,2
06000000481136E192,300000074,2
06000000481136E193,300000074,2
06000000481136E194,300000074,2
06000000481136E195,300000074,2
06000000481136E196,300000074,2
06000000481136E197,300000074,2
06000000481136E198,300000074,2
06000000481136E199,300000074,2
06000000481136E200,300000074,2
06000000481136E201,300000074,2
06000000481136E202,300000074,2
06000000481136E203,300000074,2
06000000481136E204,300000074,2
06000000481136E205,300000210,2
06000000481136E206,300000074,2
06000000481136E207,300000074,2
06000000481136E208,300000074,2
06000000481136E209,300000074,2
06000000481136E210,300000074,2
06000000481136E211,300000074,2
06000000481136E212,300000074,2
06000000481136E213,300000074,2
06000000481136E214,300000074,2
06000000481136E215,300000074,2
06000000481136E216,300000074,2
06000000481136E217,300000074,2
06000000481136E218,300000074,2
06000000481136E219,300000074,2
06000000481136E220,300000074,2
06000000481136E221,300000074,2
06000000481136E222,300000074,2
06000000481136E223,300000074,2
06000000481136E224,300000074,2
06000000481136E225,300000074,2
06000000481136E226,300000074,2
06000000481136E227,300000074,2
06000000481136E228,300000074,2
06000000481136E229,300000074,2
06000000481136E230,300000074,2
06000000481136E231,300000074,2
06000000481136E232,300000074,2
06000000481136E233,300000074,2
06000000481136E234,300000074,2
06000000481136E235,300000074,2
06000000481136E236,300000074,2
06000000481136E237,300000074,2
06000000481136E238,300000074,2
06000000481136E239,300000074,2
06000000481136E241,300000240,2
06000000481136E242,300000240,2
06000000481136E243,300000074,2
06000000481136E244,300000074,2
06000000481136E245,300000074,2
06000000481136E246,300000074,2
06000000481136E247,300000074,2
06000000481136E248,300000074,2
06000000481136E249,300000074,2
06000000481136E250,300000074,2
06000000481136E251,300000074,2
06000000481136E252,300000074,2
06000000481136E253,300000074,2
06000000481136E254,300000074,2
06000000481136E255,300000074,2
06000000481136E256,300000074,2
06000000481136E257,300000074,2
06000000481136E258,300000074,2
06000000481136E259,300000074,2
06000000481136E260,300000074,2
06000000481136E261,300000074,2
06000000481136E262,300000074,2
06000000481136E263,300000074,2
06000000481136E264,300000074,2
06000000481136E265,300000074,2
06000000481136E266,300000074,2
06000000481136E267,300000074,2
06000000481136E268,300000074,2
06000000481136E269,300000074,2
06000000481136E270,300000074,2
06000000481136E271,300000074,2
06000000481136E272,300000074,2
06000000481136E273,300000074,2
06000000481136E274,300000074,2
06000000481136E275,300000074,2
06000000481136E276,300000240,2
06000000481136E277,300000240,2
06000000481136E278,300000074,2
06000000481136E279,300000074,2
06000000481136E280,300000074,2
06000000481136E281,300000074,2
06000000481136E282,300000074,2
06000000481136E283,300000210,2
06000000481136E284,300000240,2
06000000481136E285,300000074,2
06000000481136E286,300000074,2
06000000481136E287,300000074,2
06000000481136E288,300000074,2
06000000481136E293,300000074,2
06000000481136E294,300000074,2
06000000481136E295,300000074,2
06000000481136E296,300000074,2
06000000481136E298,300000074,2
06000000481136E299,300000074,2
06000000481136E300,300000074,2
06000000481136E301,300000074,2
06000000481136E302,300000074,2
06000000481136E303,300000074,2
06000000481136E304,300000074,2
06000000481136E305,300000074,2
06000000481136E306,300000074,2
06000000481136E307,300000074,2
06000000481136E309,300000210,2
06000000481136E310,300000210,2
06000000481136E312,300000074,2
06000000481136E313,300000074,2
06000000481136E314,300000074,2
06000000481136E315,300000074,2
06000000481136E320,300000240,2
06000000481136E321,300000240,2
06000000481136E322,300000240,2
06000000481136E323,300000329,2
06000000481136E326,300000240,2
06000000481136E329,300000240,2
06000000481136E332,300000240,2
06000000481136E335,300000240,2
06000000481136E337,300000240,2
06000000481136E338,300000240,2
06000000481136E343,300000240,2
06000000481136E345,300000240,2
06000000481136E346,300000240,2
06000000481136E347,300000240,2
06000000481136E348,300000240,2
06000000481136E349,300000240,2
06000000481136E353,300000240,2
06000000481136E355,300000240,2
06000000481136E358,300000210,2
06000000481136E359,300000240,2
06000000481136E360,300000240,2
06000000481136E361,300000240,2
06000000481136E369,300000240,2
06000000481136E370,300000240,2
06000000481136E371,300000240,2
06000000481136E372,300000240,2
06000000481136E373,300000240,2
06000000481136E374,300000240,2
06000000481136E375,300000240,2
06000000481136E376,300000298,2
06000000481136E377,300000329,2
06000000481216E001,300000074,2
06000000481216E002,300000074,2
06000000481216E003,300000074,2
06000000481216E004,300000074,2
06000000481216E005,300000074,2
06000000481216E006,300000074,2
06000000481216E007,300000074,2
06000000481216E008,300000074,2
06000000481216E009,300000074,2
06000000481216E010,300000074,2
06000000481216E011,300000074,2
06000000481216E012,300000074,2
06000000481216E013,300000074,2
06000000481216E014,300000074,2
06000000481216E015,300000074,2
06000000481216E016,300000074,2
06000000481216E017,300000074,2
06000000481216E018,300000074,2
06000000481216E019,300000074,2
06000000481216E020,300000074,2
06000000481216E021,300000074,2
06000000481216E022,300000074,2
06000000481216E023,300000210,2
06000000481216E024,300000210,2
06000000481216E025,300000210,2
06000000481216E030,300000240,2
06000000481216E031,300000240,2
06000000481216E032,300000180,2
06000000481216E032,300000243,2
06000000481216E033,300000180,2
06000000481216E033,300000243,2
06000000481216E034,300000243,2
06000000481216E035,300000243,2
06000000481216E035,300000305,2
06000000481216E036,300000243,2
06000000481216E037,300000243,2
06000000481216E037,300000305,2
06000000481216E038,300000305,2
06000000481236E001,300000329,2
06000000481236E002,300000329,2
06000000481236E003,300000329,2
06000000481236E004,300000329,2
06000000481236E005,300000329,2
06000000481236E006,300000329,2
06000000481236E007,300000329,2
06000000481236E008,300000329,2
06000000481236E009,300000329,2
06000000481236E010,300000329,2
06000000481236E011,300000329,2
06000000481236E012,300000329,2
06000000481356E002,300000240,2
06000000481356E003,300000240,2
06000000481356E004,300000240,2
06000000481356E005,300000240,2
06000000481376E001,300000240,2
06000000481396E001,300000074,2
06000000481396E002,300000074,2
06000000481396E003,300000074,2
06000000481416E001,300000210,2
06000000481416E003,300000074,2
06000000481416E004,300000074,2
06000000481416E005,300000074,2
06000000481416E006,300000074,2
06000000481416E007,300000074,2
06000000481416E008,300000074,2
06000000481416E009,300000074,2
06000000481416E010,300000074,2
06000000481416E011,300000074,2
06000000481416E012,300000074,2
06000000481416E013,300000074,2
06000000481416E014,300000074,2
06000000481416E015,300000074,2
06000000481416E016,300000074,2
06000000481416E017,300000074,2
06000000481416E018,300000074,2
06000000481416E019,300000074,2
06000000481416E022,300000240,2
06000000481416E023,300000240,2
06000000481416E024,300000240,2
06000000481416E025,300000240,2
06000000481416E026,300000240,2
06000000481416E027,300000240,2
06000000481416E028,300000240,2
06000000481416E029,300000240,2
06000000481416E030,300000240,2
06000000481416E031,300000240,2
06000000481436E001,300000240,2
06000000481476E002,300000243,2
06000000481496E001,300000243,2
06000000481576E001,300000329,2
06000000481636E001,300000243,2
06000000481636E003,300000329,2
06000000481676E001,300000074,2
06000000481676E002,300000074,2
06000000481676E003,300000074,2
06000000481676E004,300000074,2
06000000481676E005,300000074,2
06000000481676E006,300000074,2
06000000481676E007,300000074,2
06000000481676E008,300000074,2
06000000481676E009,300000074,2
06000000481676E010,300000074,2
06000000481676E011,300000074,2
06000000481676E012,300000074,2
06000000481676E013,300000074,2
06000000481676E014,300000240,2
06000000481676E015,300000074,2
06000000481676E016,300000074,2
06000000481676E017,300000074,2
06000000481676E018,300000074,2
06000000481676E019,300000074,2
06000000481676E020,300000074,2
06000000481676E021,300000074,2
06000000481676E022,300000074,2
06000000481676E023,300000074,2
06000000481676E024,300000240,2
06000000481676E025,300000240,2
06000000481676E026,300000240,2
06000000481676E027,300000240,2
06000000481676E028,300000240,2
06000000481676E029,300000240,2
06000000481676E031,300000329,2
06000000481696E001,300000243,2
06000000481776E002,300000329,2
06000000481776E003,300000329,2
06000000481796E001,300000210,2
06000000481836E001,300000074,2
06000000481836E002,300000074,2
06000000481836E003,300000074,2
06000000481836E004,300000074,2
06000000481836E005,300000074,2
06000000481836E006,300000074,2
06000000481836E007,300000074,2
06000000481836E008,300000074,2
06000000481836E009,300000074,2
06000000481836E010,300000074,2
06000000481836E011,300000074,2
06000000481836E012,300000210,2
06000000481836E013,300000074,2
06000000481836E014,300000074,2
06000000481836E015,300000074,2
06000000481836E016,300000074,2
06000000481836E017,300000210,2
06000000481836E018,300000243,2
06000000481836E019,300000243,2
06000000481836E020,300000243,2
06000000481836E021,300000210,2
06000000481836E023,300000240,2
06000000481856E001,300000074,2
06000000482016E001,300000240,2
06000000482016E002,300000240,2
06000000482016E003,300000240,2
06000000482016E004,300000240,2
06000000482016E007,300000240,2
06000000482016E008,300000240,2
06000000482016E012,300000240,2
06000000482016E013,300000240,2
06000000482016E014,300000240,2
06000000482016E015,300000240,2
06000000482016E016,300000240,2
06000000482016E017,300000240,2
06000000482016E018,300000240,2
06000000482016E019,300000240,2
06000000482016E021,300000240,2
06000000482016E023,300000074,2
06000000482016E024,300000074,2
06000000482016E025,300000074,2
06000000482016E026,300000074,2
06000000482016E027,300000074,2
06000000482016E028,300000074,2
06000000482016E029,300000074,2
06000000482016E030,300000074,2
06000000482016E031,300000074,2
06000000482016E032,300000074,2
06000000482016E033,300000074,2
06000000482016E034,300000074,2
06000000482016E035,300000074,2
06000000482016E036,300000074,2
06000000482016E037,300000074,2
06000000482016E038,300000074,2
06000000482016E039,300000074,2
06000000482016E040,300000074,2
06000000482016E041,300000074,2
06000000482016E042,300000074,2
06000000482016E043,300000074,2
06000000482016E044,300000074,2
06000000482016E045,300000074,2
06000000482016E048,300000074,2
06000000482016E049,300000074,2
06000000482016E050,300000074,2
06000000482016E051,300000074,2
06000000482016E052,300000074,2
06000000482016E053,300000074,2
06000000482016E054,300000074,2
06000000482016E056,300000047,2
06000000482016E057,300000047,2
06000000482016E058,300000074,2
06000000482016E059,300000074,2
06000000482016E060,300000074,2
06000000482016E061,300000074,2
06000000482016E062,300000074,2
06000000482016E063,300000074,2
06000000482016E064,300000074,2
06000000482016E065,300000074,2
06000000482016E066,300000074,2
06000000482016E067,300000074,2
06000000482016E068,300000074,2
06000000482016E069,300000074,2
06000000482016E070,300000074,2
06000000482016E071,300000074,2
06000000482016E072,300000074,2
06000000482016E073,300000074,2
06000000482016E074,300000074,2
06000000482016E075,300000074,2
06000000482016E076,300000074,2
06000000482016E077,300000074,2
06000000482016E078,300000074,2
06000000482016E079,300000074,2
06000000482016E080,300000074,2
06000000482016E082,300000210,2
06000000482016E083,300000210,2
06000000482016E085,300000210,2
06000000482016E086,300000240,2
06000000482016E087,300000240,2
06000000482016E089,300000074,2
06000000482016E092,300000210,2
06000000482016E094,300000210,2
06000000482016E095,300000210,2
06000000482016E096,300000210,2
06000000482016E097,300000210,2
06000000482016E098,300000210,2
06000000482016E099,300000210,2
06000000482016E100,300000210,2
06000000482016E101,300000210,2
06000000482016E102,300000210,2
06000000482016E103,300000210,2
06000000482016E104,300000210,2
06000000482016E105,300000210,2
06000000482016E106,300000210,2
06000000482016E110,300000240,2
06000000482016E111,300000240,2
06000000482016E112,300000240,2
06000000482016E113,300000240,2
06000000482016E114,300000240,2
06000000482016E115,300000240,2
06000000482016E116,300000240,2
06000000482016E117,300000240,2
06000000482016E118,300000240,2
06000000482016E119,300000240,2
06000000482016E120,300000240,2
06000000482016E121,300000240,2
06000000482016E122,300000240,2
06000000482016E123,300000240,2
06000000482016E124,300000240,2
06000000482016E125,300000240,2
06000000482016E126,300000240,2
06000000482016E127,300000240,2
06000000482016E128,300000240,2
06000000482016E129,300000240,2
06000000482016E130,300000240,2
06000000482016E132,300000240,2
06000000482016E133,300000210,2
06000000482016E134,300000210,2
06000000482016E136,300000210,2
06000000482016E138,300000240,2
